customer_id,email,age,tenure_months,monthly_charges,annual_income,outstanding_debt,credit_score,support_tickets_90d,plan,contract_type,payment_method,region,churned
CUST101757,user1757@example.com,51.0,18.3,117.35,40519.0,14104.0,682.0,3,family,month-to-month,e_check,north,1
CUST101758,user1758@example.com,62.0,58.9,42.14,12000.0,4637.0,781.0,0,premium,month-to-month,credit_card,south,0
CUST101759,user1759@example.com,46.0,19.5,82.28,57672.0,31607.0,617.0,1,premium,two-year,mailed_check,east,0
CUST101760,user1760@example.com,34.0,27.0,76.25,45535.0,23697.0,565.0,3,standard,month-to-month,mailed_check,east,1
CUST101761,user1761@example.com,25.0,45.9,76.93,85615.0,12093.0,723.0,1,premium,two-year,bank_transfer,east,0
CUST101762,user1762@example.com,46.0,29.5,10.0,53727.0,21668.0,680.0,3,basic,month-to-month,e_check,south,1
CUST101763,user1763@example.com,30.0,16.8,65.34,80355.0,34312.0,640.0,3,family,month-to-month,mailed_check,east,1
CUST101764,user1764@example.com,53.0,1.7,65.52,50087.0,3449.0,664.0,1,family,month-to-month,mailed_check,north,1
CUST101765,user1765@example.com,57.0,25.6,79.43,43035.0,16453.0,605.0,0,standard,two-year,e_check,north,0
CUST101766,user1766@example.com,49.0,30.6,36.73,66931.0,33792.0,757.0,0,premium,month-to-month,e_check,south,0
CUST101767,user1767@example.com,41.0,18.2,78.07,30217.0,5503.0,724.0,0,premium,one-year,mailed_check,north,0
CUST101768,user1768@example.com,49.0,10.8,90.51,77536.0,16684.0,670.0,2,premium,one-year,e_check,east,0
CUST101769,user1769@example.com,42.0,5.7,86.69,47328.0,24832.0,623.0,2,standard,month-to-month,credit_card,east,1
CUST101770,user1770@example.com,39.0,2.6,71.05,23911.0,9392.0,508.0,1,family,two-year,e_check,west,0
CUST101771,user1771@example.com,37.0,3.9,99.8,65370.0,37935.0,712.0,2,premium,month-to-month,credit_card,north,1
CUST101772,user1772@example.com,43.0,18.1,92.45,50755.0,28198.0,657.0,1,family,one-year,mailed_check,south,0
CUST101773,user1773@example.com,42.0,46.3,52.62,30893.0,2099.0,728.0,1,premium,two-year,mailed_check,west,0
CUST101774,user1774@example.com,57.0,3.8,75.02,63134.0,12815.0,536.0,1,premium,one-year,e_check,west,1
CUST101775,user1775@example.com,49.0,47.0,94.9,45000.0,6923.0,637.0,1,family,one-year,credit_card,east,0
CUST101776,user1776@example.com,26.0,15.3,111.04,69208.0,11109.0,631.0,0,premium,month-to-month,credit_card,south,1
CUST101777,user1777@example.com,48.0,7.4,54.68,52264.0,23495.0,500.0,1,family,month-to-month,credit_card,north,1
CUST101778,user1778@example.com,43.0,101.2,48.55,64059.0,25287.0,529.0,6,premium,month-to-month,credit_card,south,0
CUST101779,user1779@example.com,45.0,26.1,44.4,49193.0,20398.0,671.0,1,premium,month-to-month,mailed_check,south,1
CUST101780,user1780@example.com,39.0,43.9,38.02,24648.0,12205.0,850.0,3,family,one-year,credit_card,east,0
CUST101781,user1781@example.com,42.0,87.0,70.66,72244.0,8832.0,753.0,2,standard,one-year,credit_card,west,0
CUST101782,user1782@example.com,62.0,78.1,53.94,40072.0,9576.0,504.0,0,basic,one-year,e_check,south,0
CUST101783,user1783@example.com,38.0,102.9,84.82,14807.0,3688.0,665.0,1,premium,one-year,e_check,east,1
CUST101784,user1784@example.com,34.0,32.2,55.32,46908.0,5462.0,593.0,1,standard,month-to-month,mailed_check,south,0
CUST101785,user1785@example.com,34.0,13.6,42.17,41263.0,21019.0,702.0,2,standard,month-to-month,e_check,east,0
CUST101786,user1786@example.com,29.0,17.4,94.27,72995.0,37372.0,659.0,1,basic,two-year,bank_transfer,north,0
CUST101787,user1787@example.com,49.0,18.4,69.12,41764.0,20129.0,599.0,2,family,month-to-month,e_check,south,1
CUST101788,user1788@example.com,56.0,3.9,91.42,52644.0,6660.0,716.0,0,premium,one-year,e_check,south,1
CUST101789,user1789@example.com,35.0,77.4,57.66,65864.0,14544.0,655.0,1,standard,one-year,e_check,west,0
CUST101790,user1790@example.com,48.0,11.3,113.66,56036.0,9844.0,670.0,2,family,one-year,credit_card,north,1
CUST101791,user1791@example.com,54.0,7.0,79.27,75258.0,41043.0,650.0,1,standard,two-year,credit_card,north,0
CUST101792,user1792@example.com,45.0,0.0,42.54,76063.0,25952.0,651.0,1,basic,one-year,credit_card,west,0
CUST101793,user1793@example.com,42.0,3.6,29.25,36294.0,5266.0,657.0,2,premium,month-to-month,mailed_check,south,1
CUST101794,user1794@example.com,34.0,15.0,77.78,62251.0,9913.0,756.0,4,standard,month-to-month,mailed_check,east,1
CUST101795,user1795@example.com,49.0,9.8,81.01,87488.0,17238.0,721.0,1,family,two-year,e_check,east,0
CUST101796,user1796@example.com,39.0,0.9,88.0,37900.0,16652.0,744.0,1,premium,month-to-month,credit_card,east,0
CUST101797,user1797@example.com,49.0,15.5,25.5,31996.0,10957.0,487.0,0,basic,one-year,e_check,south,0
CUST101798,user1798@example.com,36.0,10.6,26.21,68717.0,33867.0,684.0,0,family,month-to-month,e_check,east,0
CUST101799,user1799@example.com,46.0,68.4,25.0,39897.0,14910.0,566.0,2,standard,two-year,e_check,west,0
CUST101800,user1800@example.com,55.0,6.8,46.92,94744.0,29316.0,665.0,1,basic,two-year,e_check,west,0
CUST101801,user1801@example.com,48.0,19.2,85.34,48089.0,17578.0,745.0,2,standard,one-year,bank_transfer,east,1
CUST101802,user1802@example.com,34.0,96.9,70.56,36680.0,18633.0,564.0,0,standard,month-to-month,credit_card,north,0
CUST101803,user1803@example.com,29.0,29.2,27.59,44383.0,19493.0,669.0,3,premium,one-year,credit_card,south,0
CUST101804,user1804@example.com,43.0,29.1,32.16,83630.0,26789.0,606.0,1,standard,two-year,mailed_check,east,0
CUST101805,user1805@example.com,59.0,0.4,78.55,29436.0,14206.0,730.0,4,premium,month-to-month,bank_transfer,south,1
CUST101806,user1806@example.com,52.0,25.8,98.77,48047.0,5759.0,667.0,0,premium,one-year,credit_card,west,1
CUST101807,user1807@example.com,66.0,39.3,82.94,49860.0,2541.0,625.0,1,premium,two-year,e_check,north,1
CUST101808,user1808@example.com,75.0,34.1,109.02,12000.0,4901.0,630.0,2,premium,month-to-month,bank_transfer,south,1
CUST101809,user1809@example.com,41.0,11.1,80.14,45355.0,25026.0,673.0,2,premium,month-to-month,bank_transfer,south,0
CUST101810,user1810@example.com,50.0,42.6,108.52,51189.0,8931.0,788.0,1,standard,month-to-month,credit_card,east,1
CUST101811,user1811@example.com,42.0,1.7,130.72,37641.0,6988.0,671.0,1,family,month-to-month,credit_card,west,0
CUST101812,user1812@example.com,35.0,19.9,65.08,69472.0,37543.0,690.0,0,basic,month-to-month,credit_card,south,0
CUST101813,user1813@example.com,47.0,30.1,88.01,70872.0,27352.0,727.0,4,premium,one-year,mailed_check,south,0
CUST101814,user1814@example.com,45.0,15.3,16.22,57806.0,25854.0,636.0,3,premium,month-to-month,bank_transfer,south,1
CUST101815,user1815@example.com,41.0,13.2,88.37,31789.0,10096.0,571.0,2,premium,month-to-month,credit_card,east,0
CUST101816,user1816@example.com,38.0,39.1,43.5,36920.0,21253.0,659.0,1,family,two-year,bank_transfer,north,0
CUST101817,user1817@example.com,44.0,29.2,85.53,76507.0,29908.0,723.0,0,premium,one-year,credit_card,east,0
CUST101818,user1818@example.com,38.0,75.9,58.95,101409.0,9093.0,644.0,3,premium,month-to-month,bank_transfer,north,1
CUST101819,user1819@example.com,40.0,3.9,81.43,73546.0,6326.0,567.0,0,premium,month-to-month,mailed_check,west,1
CUST101820,user1820@example.com,29.0,2.2,40.54,64314.0,25486.0,704.0,1,premium,two-year,credit_card,east,0
CUST101821,user1821@example.com,32.0,12.6,61.24,35449.0,8882.0,792.0,3,premium,two-year,credit_card,south,0
CUST101822,user1822@example.com,36.0,46.8,89.01,56918.0,8306.0,655.0,3,basic,month-to-month,bank_transfer,west,0
CUST101823,user1823@example.com,44.0,0.1,79.08,28839.0,6586.0,586.0,0,family,two-year,e_check,north,1
CUST101824,user1824@example.com,43.0,89.5,21.68,66222.0,38593.0,734.0,2,premium,one-year,e_check,east,0
CUST101825,user1825@example.com,35.0,28.2,66.5,47485.0,9393.0,724.0,2,premium,month-to-month,e_check,west,1
CUST101826,user1826@example.com,36.0,25.3,54.32,31289.0,15735.0,697.0,2,family,one-year,credit_card,south,0
CUST101827,user1827@example.com,45.0,3.3,45.18,45903.0,10906.0,670.0,0,basic,two-year,credit_card,south,0
CUST101828,user1828@example.com,36.0,10.0,52.26,62832.0,6900.0,665.0,0,family,one-year,bank_transfer,east,0
CUST101829,user1829@example.com,31.0,34.7,89.35,58926.0,11555.0,774.0,2,basic,one-year,e_check,north,1
CUST101830,user1830@example.com,50.0,30.9,109.15,55974.0,10852.0,709.0,2,premium,one-year,bank_transfer,north,0
CUST101831,user1831@example.com,26.0,12.3,85.44,61589.0,34824.0,646.0,1,family,month-to-month,bank_transfer,west,0
CUST101832,user1832@example.com,30.0,10.9,54.2,33103.0,4164.0,683.0,3,family,one-year,e_check,north,0
CUST101833,user1833@example.com,55.0,97.6,71.24,34578.0,7041.0,637.0,0,standard,month-to-month,mailed_check,north,0
CUST101834,user1834@example.com,28.0,47.2,71.13,37128.0,12559.0,634.0,1,basic,month-to-month,bank_transfer,north,1
CUST101835,user1835@example.com,60.0,7.0,92.92,28165.0,4565.0,632.0,1,premium,month-to-month,credit_card,east,1
CUST101836,user1836@example.com,28.0,47.5,70.67,54730.0,14496.0,707.0,0,premium,month-to-month,mailed_check,south,1
CUST101837,user1837@example.com,30.0,7.4,85.39,25130.0,3376.0,634.0,1,family,month-to-month,bank_transfer,south,1
CUST101838,user1838@example.com,29.0,5.7,71.65,59407.0,22259.0,647.0,1,basic,one-year,bank_transfer,north,1
CUST101839,user1839@example.com,26.0,1.0,83.4,23292.0,5437.0,668.0,1,standard,month-to-month,mailed_check,west,1
CUST101840,user1840@example.com,59.0,22.4,92.5,69447.0,25538.0,713.0,3,premium,month-to-month,bank_transfer,south,1
CUST101841,user1841@example.com,56.0,16.7,42.9,59989.0,8411.0,751.0,3,premium,month-to-month,e_check,west,0
CUST101842,user1842@example.com,25.0,5.7,66.05,24527.0,12379.0,601.0,0,premium,one-year,credit_card,north,0
CUST101843,user1843@example.com,61.0,31.4,63.79,64110.0,24253.0,694.0,2,basic,month-to-month,e_check,north,1
CUST101844,user1844@example.com,27.0,5.5,89.28,52591.0,5784.0,698.0,4,premium,month-to-month,e_check,north,1
CUST101845,user1845@example.com,78.0,19.8,69.54,77553.0,23152.0,665.0,3,family,month-to-month,mailed_check,north,0
CUST101846,user1846@example.com,40.0,1.5,51.51,52274.0,29569.0,513.0,1,basic,month-to-month,e_check,north,0
CUST101847,user1847@example.com,35.0,10.3,59.3,21417.0,5710.0,648.0,0,standard,month-to-month,mailed_check,east,1
CUST101848,user1848@example.com,48.0,2.3,73.57,46016.0,22940.0,666.0,2,family,month-to-month,e_check,south,0
CUST101849,user1849@example.com,31.0,16.0,85.06,50999.0,11350.0,754.0,4,standard,month-to-month,bank_transfer,east,0
CUST101850,user1850@example.com,25.0,29.4,52.54,44255.0,5039.0,748.0,1,basic,one-year,credit_card,east,0
CUST101851,user1851@example.com,37.0,56.6,56.0,65379.0,33460.0,702.0,2,premium,month-to-month,credit_card,north,0
CUST101852,user1852@example.com,43.0,5.8,55.02,75351.0,5244.0,843.0,1,premium,month-to-month,mailed_check,east,1
CUST101853,user1853@example.com,18.0,49.0,56.06,64456.0,36517.0,695.0,1,premium,month-to-month,bank_transfer,south,1
CUST101854,user1854@example.com,31.0,12.2,59.48,34453.0,18670.0,612.0,1,premium,one-year,bank_transfer,south,1
CUST101855,user1855@example.com,65.0,31.4,79.59,61960.0,30557.0,727.0,2,premium,month-to-month,mailed_check,south,0
CUST101856,user1856@example.com,42.0,0.9,93.3,53369.0,6667.0,640.0,5,standard,month-to-month,credit_card,north,1
CUST101857,user1857@example.com,18.0,1.1,55.48,39184.0,19492.0,685.0,3,premium,month-to-month,credit_card,north,0
CUST101858,user1858@example.com,42.0,32.2,26.76,83711.0,46654.0,577.0,0,premium,month-to-month,mailed_check,west,0
CUST101859,user1859@example.com,46.0,23.3,77.18,56591.0,4472.0,608.0,1,family,month-to-month,e_check,east,0
CUST101860,user1860@example.com,42.0,5.4,30.39,38879.0,20435.0,532.0,2,standard,month-to-month,mailed_check,west,0
CUST101861,user1861@example.com,51.0,18.4,103.31,52369.0,28032.0,652.0,1,standard,one-year,credit_card,south,0
CUST101862,user1862@example.com,39.0,43.8,67.81,59310.0,6079.0,598.0,1,family,month-to-month,bank_transfer,west,1
CUST101863,user1863@example.com,54.0,4.0,74.88,88386.0,34485.0,833.0,2,family,two-year,credit_card,north,0
CUST101864,user1864@example.com,42.0,24.2,95.65,65330.0,32615.0,749.0,1,basic,month-to-month,e_check,south,1
CUST101865,user1865@example.com,43.0,19.7,63.26,41955.0,2409.0,614.0,2,family,two-year,e_check,west,0
CUST101866,user1866@example.com,46.0,29.5,79.39,68227.0,14850.0,590.0,2,premium,month-to-month,credit_card,south,1
CUST101867,user1867@example.com,50.0,33.8,79.63,57906.0,34325.0,595.0,2,family,one-year,e_check,south,1
CUST101868,user1868@example.com,46.0,17.3,112.28,23811.0,4031.0,586.0,3,basic,one-year,credit_card,north,0
CUST101869,user1869@example.com,33.0,6.3,121.2,28133.0,3934.0,575.0,1,family,one-year,mailed_check,north,0
CUST101870,user1870@example.com,61.0,17.3,68.59,39119.0,23157.0,645.0,2,standard,month-to-month,bank_transfer,south,1
CUST101871,user1871@example.com,33.0,16.4,107.35,35125.0,6463.0,598.0,0,basic,month-to-month,bank_transfer,west,1
CUST101872,user1872@example.com,32.0,47.9,17.45,33138.0,13686.0,567.0,2,family,month-to-month,bank_transfer,south,1
CUST101873,user1873@example.com,19.0,4.1,63.53,64019.0,30277.0,751.0,0,premium,month-to-month,e_check,west,0
CUST101874,user1874@example.com,39.0,4.1,85.8,73861.0,3969.0,606.0,0,premium,month-to-month,mailed_check,west,0
CUST101875,user1875@example.com,36.0,29.7,34.48,29074.0,9975.0,605.0,0,family,month-to-month,mailed_check,west,0
CUST101876,user1876@example.com,43.0,5.4,123.77,52091.0,4225.0,782.0,1,family,two-year,e_check,north,0
CUST101877,user1877@example.com,32.0,18.4,106.94,78976.0,42656.0,799.0,3,basic,month-to-month,credit_card,north,1
CUST101878,user1878@example.com,62.0,54.4,60.89,72555.0,11515.0,723.0,1,basic,two-year,mailed_check,south,0
CUST101879,user1879@example.com,35.0,33.4,123.79,48619.0,24035.0,668.0,2,premium,month-to-month,mailed_check,west,0
CUST101880,user1880@example.com,35.0,50.1,89.67,45332.0,2567.0,594.0,3,basic,one-year,e_check,east,1
CUST101881,user1881@example.com,41.0,26.9,75.98,85335.0,22555.0,734.0,1,premium,month-to-month,credit_card,south,0
CUST101882,user1882@example.com,46.0,13.2,81.13,82474.0,44003.0,608.0,1,standard,month-to-month,mailed_check,east,1
CUST101883,user1883@example.com,57.0,19.6,50.96,85031.0,48007.0,535.0,1,premium,month-to-month,credit_card,south,1
CUST101884,user1884@example.com,48.0,16.4,74.17,50693.0,26018.0,616.0,2,family,one-year,mailed_check,east,0
CUST101885,user1885@example.com,48.0,14.7,49.67,50573.0,27318.0,561.0,2,premium,one-year,credit_card,south,0
CUST101886,user1886@example.com,43.0,19.5,70.03,32852.0,8308.0,585.0,4,premium,one-year,credit_card,east,1
CUST101887,user1887@example.com,32.0,5.9,72.62,60181.0,26419.0,762.0,1,family,month-to-month,e_check,north,1
CUST101888,user1888@example.com,35.0,3.5,75.4,46433.0,8862.0,767.0,0,premium,one-year,e_check,north,1
CUST101889,user1889@example.com,18.0,12.5,69.68,55059.0,30105.0,594.0,0,premium,month-to-month,mailed_check,north,1
CUST101890,user1890@example.com,38.0,57.2,128.81,12000.0,961.0,597.0,2,family,one-year,credit_card,north,0
CUST101891,user1891@example.com,50.0,10.1,29.69,46757.0,18788.0,581.0,0,basic,one-year,credit_card,east,0
CUST101892,user1892@example.com,39.0,29.7,24.94,81417.0,19009.0,790.0,0,premium,two-year,bank_transfer,north,0
CUST101893,user1893@example.com,47.0,13.7,48.07,58117.0,13788.0,774.0,1,family,one-year,e_check,north,0
CUST101894,user1894@example.com,65.0,41.1,69.56,12000.0,5265.0,598.0,1,family,one-year,e_check,east,0
CUST101895,user1895@example.com,43.0,23.6,60.07,68636.0,10125.0,738.0,2,standard,month-to-month,mailed_check,south,1
CUST101896,user1896@example.com,49.0,0.7,34.64,80090.0,20841.0,671.0,0,family,month-to-month,mailed_check,north,0
CUST101897,user1897@example.com,43.0,3.1,117.7,24526.0,1929.0,684.0,3,premium,month-to-month,bank_transfer,north,1
CUST101898,user1898@example.com,32.0,14.9,83.48,59607.0,34857.0,700.0,1,premium,month-to-month,credit_card,west,1
CUST101899,user1899@example.com,39.0,0.9,61.68,48974.0,18562.0,633.0,0,basic,month-to-month,credit_card,south,0
CUST101900,user1900@example.com,29.0,27.3,46.92,64704.0,8559.0,626.0,0,basic,two-year,bank_transfer,south,0
CUST101901,user1901@example.com,52.0,4.5,63.26,68975.0,38438.0,782.0,3,standard,month-to-month,bank_transfer,west,1
CUST101902,user1902@example.com,53.0,10.5,57.3,51641.0,14515.0,651.0,0,premium,month-to-month,e_check,east,0
CUST101903,user1903@example.com,41.0,14.6,79.6,56387.0,26069.0,682.0,1,family,month-to-month,credit_card,east,0
CUST101904,user1904@example.com,63.0,16.2,37.49,91041.0,16159.0,801.0,0,family,month-to-month,mailed_check,south,0
CUST101905,user1905@example.com,39.0,9.0,50.41,135902.0,55028.0,693.0,0,standard,month-to-month,bank_transfer,north,1
CUST101906,user1906@example.com,52.0,9.1,91.32,71054.0,40223.0,658.0,3,standard,month-to-month,bank_transfer,west,1
CUST101907,user1907@example.com,39.0,44.8,54.87,61054.0,10719.0,620.0,0,family,month-to-month,mailed_check,west,0
CUST101908,user1908@example.com,47.0,84.7,85.77,44035.0,2762.0,594.0,1,premium,one-year,mailed_check,south,0
CUST101909,user1909@example.com,25.0,9.8,68.2,54084.0,25330.0,673.0,0,premium,one-year,mailed_check,east,1
CUST101910,user1910@example.com,36.0,2.6,63.34,56933.0,21108.0,601.0,2,basic,month-to-month,mailed_check,south,1
CUST101911,user1911@example.com,43.0,27.6,52.33,58596.0,24641.0,628.0,0,standard,month-to-month,e_check,south,0
CUST101912,user1912@example.com,52.0,26.9,71.7,12132.0,4090.0,507.0,2,premium,two-year,bank_transfer,south,0
CUST101913,user1913@example.com,43.0,13.6,64.8,43650.0,14220.0,687.0,1,family,two-year,bank_transfer,west,1
CUST101914,user1914@example.com,58.0,12.1,10.0,50777.0,24441.0,587.0,0,premium,month-to-month,bank_transfer,east,1
CUST101915,user1915@example.com,38.0,9.3,97.92,48608.0,13939.0,809.0,2,premium,one-year,bank_transfer,north,1
CUST101916,user1916@example.com,31.0,6.9,78.14,63065.0,22038.0,588.0,0,family,month-to-month,e_check,north,1
CUST101917,user1917@example.com,64.0,11.1,34.15,91557.0,21023.0,624.0,2,basic,one-year,bank_transfer,north,1
CUST101918,user1918@example.com,24.0,2.1,65.31,67483.0,31264.0,647.0,1,standard,month-to-month,bank_transfer,east,0
CUST101919,user1919@example.com,33.0,28.1,61.41,65082.0,22951.0,621.0,2,standard,month-to-month,credit_card,west,1
CUST101920,user1920@example.com,42.0,3.0,46.07,71088.0,33665.0,509.0,0,basic,one-year,mailed_check,south,1
CUST101921,user1921@example.com,38.0,29.7,86.15,83916.0,6775.0,657.0,1,premium,month-to-month,mailed_check,west,1
CUST101922,user1922@example.com,44.0,6.4,105.26,113362.0,24269.0,691.0,2,premium,month-to-month,e_check,south,1
CUST101923,user1923@example.com,43.0,10.1,58.62,61750.0,29215.0,628.0,1,standard,month-to-month,bank_transfer,east,1
CUST101924,user1924@example.com,68.0,9.3,59.42,61230.0,10756.0,633.0,3,basic,month-to-month,credit_card,south,0
CUST101925,user1925@example.com,39.0,1.0,46.36,63121.0,9248.0,626.0,1,basic,two-year,bank_transfer,south,0
CUST101926,user1926@example.com,46.0,7.8,14.35,63674.0,35387.0,587.0,2,premium,one-year,mailed_check,east,0
CUST101927,user1927@example.com,43.0,16.8,80.53,41883.0,18752.0,603.0,3,premium,month-to-month,e_check,south,1
CUST101928,user1928@example.com,18.0,9.9,117.51,57969.0,17656.0,774.0,1,standard,one-year,mailed_check,west,0
CUST101929,user1929@example.com,28.0,57.8,66.06,41672.0,16169.0,690.0,2,premium,month-to-month,e_check,east,1
