customer_id,email,age,tenure_months,monthly_charges,annual_income,outstanding_debt,credit_score,support_tickets_90d,plan,contract_type,payment_method,region,churned,last_invoice_status
CUST107015,user7015@example.com,34.0,41.9,89.29,23317.0,11549.0,619.0,0,premium,month-to-month,e_check,west,1,unpaid
CUST107016,user7016@example.com,60.0,53.6,92.39,76404.0,41417.0,647.0,3,basic,month-to-month,credit_card,west,1,unpaid
CUST107017,user7017@example.com,48.0,5.0,110.27,76155.0,45334.0,586.0,2,basic,two-year,mailed_check,west,0,paid
CUST107018,user7018@example.com,32.0,23.1,76.07,103429.0,12166.0,556.0,1,standard,month-to-month,bank_transfer,south,1,overdue
CUST107019,user7019@example.com,43.0,27.5,113.86,25281.0,10667.0,,2,premium,month-to-month,bank_transfer,south,0,paid
CUST107020,user7020@example.com,43.0,7.2,96.44,64716.0,34250.0,801.0,2,standard,month-to-month,credit_card,south,1,unpaid
CUST107021,user7021@example.com,57.0,16.3,68.5,34524.0,6293.0,723.0,1,standard,month-to-month,mailed_check,north,0,paid
CUST107022,user7022@example.com,35.0,52.5,28.32,40188.0,12620.0,752.0,3,family,month-to-month,bank_transfer,south,0,paid
CUST107023,user7023@example.com,51.0,28.3,72.14,44955.0,2425.0,546.0,2,standard,two-year,e_check,west,1,overdue
CUST107024,user7024@example.com,43.0,17.6,108.96,62647.0,7771.0,635.0,0,premium,month-to-month,credit_card,east,1,overdue
CUST107025,user7025@example.com,60.0,27.5,50.62,41719.0,4967.0,634.0,0,basic,month-to-month,mailed_check,north,0,paid
CUST107026,user7026@example.com,57.0,77.4,72.06,55673.0,24449.0,764.0,1,basic,one-year,e_check,north,0,paid
CUST107027,user7027@example.com,44.0,1.6,74.13,71641.0,28100.0,723.0,2,premium,month-to-month,mailed_check,north,1,overdue
CUST107028,user7028@example.com,39.0,4.2,93.55,77559.0,5529.0,637.0,2,family,one-year,e_check,west,0,paid
CUST107029,user7029@example.com,48.0,44.0,60.3,68852.0,26001.0,467.0,2,basic,month-to-month,e_check,west,1,overdue
CUST107030,user7030@example.com,40.0,27.6,48.27,64037.0,5602.0,557.0,1,standard,month-to-month,e_check,east,1,overdue
CUST107031,user7031@example.com,62.0,1.8,84.25,52167.0,8410.0,701.0,4,premium,month-to-month,e_check,west,0,paid
CUST107032,user7032@example.com,43.0,2.6,51.42,43621.0,23806.0,624.0,2,premium,two-year,mailed_check,south,0,paid
CUST107033,user7033@example.com,37.0,37.2,24.11,65780.0,19471.0,641.0,3,standard,month-to-month,credit_card,west,0,paid
CUST107034,user7034@example.com,36.0,17.1,116.01,33982.0,16302.0,,2,premium,two-year,bank_transfer,west,0,paid
CUST107035,user7035@example.com,27.0,33.5,93.18,57383.0,12789.0,741.0,1,premium,one-year,mailed_check,east,0,paid
CUST107036,user7036@example.com,49.0,55.6,117.08,33486.0,3715.0,588.0,2,standard,two-year,credit_card,north,0,paid
CUST107037,user7037@example.com,32.0,11.8,91.85,54174.0,29173.0,697.0,1,basic,month-to-month,mailed_check,west,0,paid
CUST107038,user7038@example.com,55.0,12.2,87.01,33926.0,4753.0,779.0,3,premium,month-to-month,e_check,south,1,overdue
CUST107039,user7039@example.com,26.0,6.2,79.24,46989.0,11386.0,764.0,1,family,month-to-month,bank_transfer,north,1,overdue
CUST107040,user7040@example.com,44.0,36.3,65.35,41481.0,18072.0,608.0,0,basic,month-to-month,credit_card,west,0,paid
CUST107041,user7041@example.com,56.0,0.4,82.8,39069.0,14670.0,674.0,1,premium,month-to-month,bank_transfer,east,1,unpaid
CUST107042,user7042@example.com,18.0,74.3,56.17,53253.0,29843.0,710.0,0,basic,month-to-month,mailed_check,east,0,paid
CUST107043,user7043@example.com,66.0,2.1,43.27,12000.0,7119.0,652.0,1,premium,one-year,e_check,west,0,paid
CUST107044,user7044@example.com,37.0,41.2,61.69,18950.0,2476.0,630.0,0,basic,one-year,e_check,north,0,paid
CUST107045,user7045@example.com,44.0,1.3,102.29,71074.0,12411.0,512.0,0,family,two-year,credit_card,west,0,paid
CUST107046,user7046@example.com,49.0,2.7,39.19,57950.0,23269.0,581.0,1,premium,two-year,bank_transfer,south,1,overdue
CUST107047,user7047@example.com,51.0,10.4,39.59,40533.0,5298.0,594.0,0,premium,month-to-month,credit_card,west,1,overdue
CUST107048,user7048@example.com,45.0,12.6,84.78,74478.0,25935.0,549.0,1,basic,two-year,mailed_check,north,0,paid
CUST107049,user7049@example.com,54.0,16.7,59.62,42216.0,10768.0,659.0,3,basic,month-to-month,mailed_check,east,0,paid
CUST107050,user7050@example.com,48.0,25.1,82.14,43406.0,23373.0,719.0,1,standard,one-year,bank_transfer,south,1,overdue
CUST107051,user7051@example.com,63.0,28.0,94.75,39332.0,21828.0,616.0,2,basic,one-year,credit_card,south,0,paid
CUST107052,user7052@example.com,48.0,8.9,81.54,93132.0,17915.0,474.0,2,basic,month-to-month,mailed_check,west,0,paid
CUST107053,user7053@example.com,66.0,10.4,54.19,59702.0,6126.0,641.0,3,family,two-year,e_check,north,1,unpaid
CUST107054,user7054@example.com,53.0,3.3,102.07,58914.0,35059.0,672.0,1,standard,month-to-month,bank_transfer,north,1,overdue
CUST107055,user7055@example.com,20.0,23.3,88.55,64328.0,8520.0,667.0,5,basic,month-to-month,bank_transfer,north,1,overdue
CUST107056,user7056@example.com,73.0,4.6,70.67,17946.0,2609.0,592.0,1,premium,one-year,bank_transfer,east,0,paid
CUST107057,user7057@example.com,35.0,20.4,69.46,43120.0,8137.0,554.0,3,standard,month-to-month,credit_card,north,1,unpaid
CUST107058,user7058@example.com,60.0,82.8,79.35,64100.0,15222.0,721.0,1,standard,month-to-month,e_check,west,0,paid
CUST107059,user7059@example.com,42.0,4.6,62.2,54918.0,7210.0,,3,premium,one-year,credit_card,north,0,paid
CUST107060,user7060@example.com,55.0,0.6,29.22,99108.0,22520.0,596.0,1,basic,month-to-month,credit_card,east,0,paid
CUST107061,user7061@example.com,34.0,57.4,88.75,44296.0,2751.0,530.0,0,basic,month-to-month,mailed_check,east,1,unpaid
CUST107062,user7062@example.com,50.0,8.4,87.27,73864.0,36233.0,668.0,1,basic,month-to-month,credit_card,south,0,paid
CUST107063,user7063@example.com,39.0,13.6,12.47,71120.0,13865.0,578.0,0,basic,one-year,credit_card,north,0,paid
CUST107064,user7064@example.com,61.0,15.9,82.77,57856.0,28916.0,681.0,1,family,month-to-month,bank_transfer,east,1,unpaid
CUST107065,user7065@example.com,47.0,70.7,113.91,61488.0,24952.0,663.0,1,family,one-year,credit_card,north,0,overdue
CUST107066,user7066@example.com,53.0,43.9,41.81,49196.0,15462.0,,2,basic,one-year,e_check,south,0,paid
CUST107067,user7067@example.com,18.0,0.5,68.17,15537.0,9085.0,644.0,3,premium,month-to-month,e_check,south,0,paid
CUST107068,user7068@example.com,41.0,37.8,65.45,61984.0,16281.0,810.0,3,premium,two-year,bank_transfer,east,0,paid
CUST107069,user7069@example.com,47.0,29.0,111.51,63569.0,9415.0,657.0,3,basic,one-year,mailed_check,east,1,overdue
CUST107070,user7070@example.com,45.0,14.8,98.02,66713.0,24523.0,597.0,2,standard,month-to-month,mailed_check,west,1,unpaid
CUST107071,user7071@example.com,54.0,46.4,48.04,56262.0,7150.0,566.0,2,standard,two-year,e_check,west,0,paid
CUST107072,user7072@example.com,38.0,26.9,78.55,74408.0,15049.0,580.0,2,basic,month-to-month,bank_transfer,east,0,paid
CUST107073,user7073@example.com,43.0,15.4,127.57,37680.0,20696.0,684.0,3,standard,month-to-month,e_check,south,1,overdue
CUST107074,user7074@example.com,56.0,7.2,54.38,84368.0,45617.0,660.0,0,basic,month-to-month,bank_transfer,west,0,paid
CUST107075,user7075@example.com,18.0,13.1,69.72,35242.0,10789.0,503.0,0,standard,one-year,bank_transfer,south,0,paid
CUST107076,user7076@example.com,49.0,45.9,82.84,52843.0,16543.0,732.0,1,basic,month-to-month,e_check,east,0,paid
CUST107077,user7077@example.com,38.0,116.1,54.75,68617.0,24821.0,768.0,1,standard,month-to-month,e_check,east,0,paid
CUST107078,user7078@example.com,31.0,8.5,114.08,44701.0,4305.0,502.0,0,standard,one-year,e_check,south,0,paid
CUST107079,user7079@example.com,46.0,15.6,58.18,69980.0,13243.0,731.0,3,standard,month-to-month,credit_card,east,0,paid
CUST107080,user7080@example.com,57.0,54.9,35.27,48144.0,17765.0,785.0,0,basic,month-to-month,e_check,east,0,paid
CUST107081,user7081@example.com,54.0,49.5,56.88,,13001.0,506.0,0,basic,one-year,credit_card,south,0,paid
CUST107082,user7082@example.com,40.0,29.9,86.33,51377.0,8599.0,613.0,3,standard,month-to-month,bank_transfer,north,1,unpaid
CUST107083,user7083@example.com,53.0,4.7,50.05,43464.0,17648.0,582.0,0,basic,two-year,e_check,east,1,overdue
CUST107084,user7084@example.com,52.0,25.0,77.55,100022.0,36162.0,728.0,6,basic,one-year,credit_card,north,0,paid
CUST107085,user7085@example.com,41.0,1.6,84.06,38205.0,8783.0,617.0,2,standard,month-to-month,mailed_check,south,1,overdue
CUST107086,user7086@example.com,34.0,45.7,39.78,12000.0,6787.0,614.0,1,family,month-to-month,e_check,west,0,paid
CUST107087,user7087@example.com,34.0,9.9,55.91,38927.0,18597.0,684.0,2,standard,month-to-month,mailed_check,north,0,paid
CUST107088,user7088@example.com,52.0,14.3,78.72,57626.0,21776.0,775.0,5,premium,one-year,bank_transfer,north,1,overdue
CUST107089,user7089@example.com,41.0,57.6,87.56,47463.0,7841.0,645.0,0,premium,two-year,bank_transfer,west,1,overdue
CUST107090,user7090@example.com,29.0,66.0,56.53,75372.0,30635.0,612.0,1,standard,one-year,credit_card,west,0,paid
CUST107091,user7091@example.com,22.0,12.6,73.79,74644.0,31967.0,627.0,0,standard,one-year,mailed_check,north,0,paid
CUST107092,user7092@example.com,52.0,8.9,62.9,48632.0,17979.0,703.0,1,premium,month-to-month,bank_transfer,north,0,paid
CUST107093,user7093@example.com,35.0,3.8,88.2,21355.0,8561.0,543.0,3,basic,month-to-month,credit_card,west,0,paid
CUST107094,user7094@example.com,46.0,27.3,82.99,29337.0,4084.0,649.0,6,basic,one-year,credit_card,east,1,unpaid
CUST107095,user7095@example.com,57.0,14.3,60.66,54356.0,12733.0,575.0,3,basic,month-to-month,credit_card,east,0,paid
CUST107096,user7096@example.com,26.0,4.9,81.96,23710.0,12801.0,554.0,1,basic,two-year,credit_card,west,0,paid
CUST107097,user7097@example.com,41.0,11.3,59.69,47644.0,5975.0,494.0,1,premium,month-to-month,e_check,west,1,overdue
CUST107098,user7098@example.com,40.0,39.0,81.43,83426.0,31229.0,609.0,2,basic,one-year,bank_transfer,south,0,paid
CUST107099,user7099@example.com,47.0,11.5,81.78,61857.0,33632.0,736.0,0,standard,month-to-month,e_check,north,0,overdue
CUST107100,user7100@example.com,57.0,33.2,129.28,55913.0,3231.0,491.0,1,standard,two-year,credit_card,south,1,overdue
CUST107101,user7101@example.com,26.0,14.5,61.59,34185.0,19893.0,693.0,1,family,month-to-month,bank_transfer,north,0,paid
CUST107102,user7102@example.com,49.0,20.0,66.47,58635.0,31419.0,598.0,2,standard,month-to-month,e_check,east,1,overdue
CUST107103,user7103@example.com,54.0,40.0,53.82,49830.0,22089.0,565.0,5,standard,month-to-month,e_check,south,1,overdue
CUST107104,user7104@example.com,40.0,23.5,44.18,59773.0,26301.0,678.0,1,standard,one-year,mailed_check,north,0,paid
CUST107105,user7105@example.com,40.0,3.2,58.59,69542.0,36666.0,755.0,0,basic,month-to-month,credit_card,west,0,paid
CUST107106,user7106@example.com,47.0,8.8,86.63,72962.0,10510.0,770.0,3,standard,two-year,bank_transfer,north,0,paid
CUST107107,user7107@example.com,46.0,33.5,88.44,57578.0,25044.0,673.0,1,basic,two-year,mailed_check,north,0,paid
CUST107108,user7108@example.com,49.0,5.4,77.39,65238.0,15585.0,644.0,2,basic,month-to-month,e_check,west,1,overdue
CUST107109,user7109@example.com,49.0,13.8,62.61,44760.0,23795.0,681.0,3,standard,two-year,e_check,east,1,overdue
CUST107110,user7110@example.com,30.0,1.5,57.67,77651.0,26660.0,848.0,3,premium,two-year,mailed_check,west,0,paid
CUST107111,user7111@example.com,54.0,26.4,47.08,37258.0,17556.0,627.0,2,standard,month-to-month,mailed_check,west,1,unpaid
CUST107112,user7112@example.com,56.0,35.8,56.08,50851.0,7214.0,741.0,2,standard,two-year,e_check,north,0,overdue
CUST107113,user7113@example.com,44.0,16.3,37.62,79732.0,14601.0,603.0,2,standard,one-year,e_check,north,1,overdue
CUST107114,user7114@example.com,24.0,11.6,103.95,45367.0,23182.0,584.0,1,standard,two-year,mailed_check,south,1,overdue
CUST107115,user7115@example.com,41.0,3.3,115.93,28184.0,7536.0,792.0,1,standard,one-year,mailed_check,north,1,overdue
CUST107116,user7116@example.com,44.0,59.2,21.6,46785.0,15921.0,650.0,3,family,month-to-month,e_check,south,0,paid
CUST107117,user7117@example.com,28.0,17.3,77.23,82835.0,37196.0,668.0,0,standard,one-year,mailed_check,south,1,unpaid
CUST107118,user7118@example.com,38.0,31.7,76.82,12000.0,1720.0,694.0,0,premium,one-year,credit_card,south,0,paid
CUST107119,user7119@example.com,25.0,40.9,75.22,57048.0,12344.0,579.0,0,basic,one-year,bank_transfer,north,0,paid
CUST107120,user7120@example.com,49.0,17.3,55.18,42320.0,9696.0,615.0,3,basic,one-year,mailed_check,north,0,paid
CUST107121,user7121@example.com,44.0,14.3,95.56,51647.0,28622.0,599.0,0,basic,one-year,bank_transfer,north,1,overdue
CUST107122,user7122@example.com,22.0,13.1,80.26,48029.0,6036.0,677.0,2,standard,month-to-month,mailed_check,east,0,paid
CUST107123,user7123@example.com,46.0,30.4,95.85,74210.0,18866.0,679.0,4,premium,month-to-month,bank_transfer,north,0,paid
CUST107124,user7124@example.com,41.0,7.8,51.56,56076.0,32391.0,602.0,3,standard,two-year,mailed_check,east,1,overdue
CUST107125,user7125@example.com,48.0,25.3,35.42,75211.0,38296.0,812.0,0,premium,two-year,bank_transfer,south,0,paid
CUST107126,user7126@example.com,37.0,9.5,80.87,80683.0,33786.0,648.0,1,basic,two-year,mailed_check,east,1,unpaid
CUST107127,user7127@example.com,32.0,67.7,45.93,55598.0,19566.0,658.0,2,standard,month-to-month,bank_transfer,south,0,paid
CUST107128,user7128@example.com,33.0,17.9,96.36,47810.0,24445.0,757.0,0,standard,month-to-month,bank_transfer,north,0,paid
CUST107129,user7129@example.com,36.0,54.6,16.83,62544.0,35682.0,580.0,4,basic,month-to-month,mailed_check,west,1,overdue
CUST107130,user7130@example.com,42.0,24.1,58.29,66404.0,37069.0,608.0,1,standard,two-year,mailed_check,west,0,paid
CUST107131,user7131@example.com,44.0,0.7,54.6,31934.0,12822.0,,1,premium,month-to-month,e_check,south,1,overdue
CUST107132,user7132@example.com,40.0,44.4,61.69,59721.0,26894.0,532.0,1,premium,two-year,credit_card,north,0,paid
CUST107133,user7133@example.com,37.0,1.9,76.53,49929.0,23787.0,631.0,4,standard,two-year,e_check,east,0,paid
CUST107134,user7134@example.com,38.0,71.2,79.91,,23070.0,814.0,1,standard,two-year,bank_transfer,east,1,overdue
CUST107135,user7135@example.com,72.0,13.3,85.99,41181.0,18663.0,796.0,2,family,month-to-month,credit_card,south,0,paid
CUST107136,user7136@example.com,33.0,106.6,88.87,42486.0,6329.0,722.0,0,premium,two-year,credit_card,south,0,paid
CUST107137,user7137@example.com,35.0,28.0,65.71,80113.0,37474.0,745.0,1,basic,month-to-month,mailed_check,north,1,overdue
CUST107138,user7138@example.com,82.0,11.3,122.72,47720.0,12632.0,689.0,3,premium,month-to-month,e_check,south,1,unpaid
CUST107139,user7139@example.com,47.0,55.3,104.68,77875.0,12451.0,615.0,4,basic,one-year,credit_card,south,0,paid
CUST107140,user7140@example.com,25.0,8.8,62.2,57621.0,6130.0,781.0,2,basic,two-year,mailed_check,east,0,paid
CUST107141,user7141@example.com,52.0,12.7,66.58,32346.0,5893.0,574.0,2,family,one-year,e_check,south,1,overdue
CUST107142,user7142@example.com,31.0,0.1,61.67,58815.0,19366.0,727.0,4,basic,one-year,mailed_check,west,0,paid
CUST107143,user7143@example.com,53.0,3.0,79.08,31242.0,5804.0,609.0,3,premium,two-year,mailed_check,west,0,paid
CUST107144,user7144@example.com,39.0,28.8,45.7,67143.0,27948.0,614.0,2,standard,two-year,e_check,west,0,paid
CUST107145,user7145@example.com,37.0,1.7,50.26,50845.0,29511.0,693.0,0,premium,two-year,credit_card,west,0,paid
CUST107146,user7146@example.com,61.0,32.0,15.82,72104.0,5352.0,813.0,0,standard,one-year,credit_card,west,0,paid
CUST107147,user7147@example.com,49.0,21.5,60.03,83671.0,10196.0,764.0,2,premium,month-to-month,mailed_check,north,0,paid
CUST107148,user7148@example.com,54.0,1.2,96.62,20293.0,3775.0,677.0,1,family,month-to-month,bank_transfer,west,1,unpaid
CUST107149,user7149@example.com,47.0,65.0,66.2,45777.0,22541.0,655.0,1,premium,month-to-month,e_check,south,1,overdue
CUST107150,user7150@example.com,37.0,0.9,67.6,30811.0,6137.0,713.0,2,basic,month-to-month,e_check,north,0,paid
CUST107151,user7151@example.com,49.0,11.0,76.95,98165.0,15249.0,759.0,3,premium,two-year,e_check,east,0,paid
CUST107152,user7152@example.com,57.0,36.4,44.94,46194.0,6193.0,509.0,2,standard,two-year,e_check,east,0,paid
CUST107153,user7153@example.com,44.0,3.0,70.63,28698.0,3801.0,640.0,3,basic,month-to-month,bank_transfer,east,0,paid
CUST107154,user7154@example.com,64.0,17.6,92.26,99807.0,44504.0,566.0,1,family,one-year,bank_transfer,west,1,overdue
CUST107155,user7155@example.com,52.0,27.6,77.66,40479.0,17789.0,633.0,1,standard,one-year,e_check,south,1,overdue
CUST107156,user7156@example.com,45.0,3.4,94.45,22563.0,4989.0,549.0,0,basic,one-year,mailed_check,west,1,overdue
CUST107157,user7157@example.com,45.0,10.3,101.6,31832.0,9460.0,506.0,0,standard,month-to-month,mailed_check,east,0,paid
CUST107158,user7158@example.com,44.0,1.6,86.56,57864.0,22885.0,544.0,3,family,one-year,credit_card,east,0,paid
CUST107159,user7159@example.com,27.0,2.5,52.17,55915.0,32782.0,606.0,1,premium,one-year,credit_card,east,1,overdue
CUST107160,user7160@example.com,41.0,0.3,61.4,38280.0,17560.0,697.0,0,basic,one-year,mailed_check,south,1,overdue
CUST107161,user7161@example.com,45.0,25.0,118.29,45299.0,22272.0,585.0,0,premium,two-year,credit_card,east,1,overdue
CUST107162,user7162@example.com,37.0,11.5,77.85,56062.0,32950.0,581.0,2,basic,month-to-month,mailed_check,east,0,paid
CUST107163,user7163@example.com,46.0,0.1,74.52,81478.0,21152.0,682.0,2,standard,month-to-month,credit_card,south,1,overdue
CUST107164,user7164@example.com,42.0,31.4,48.5,61666.0,5427.0,673.0,1,basic,one-year,bank_transfer,east,0,paid
CUST107165,user7165@example.com,51.0,14.8,67.71,43737.0,20154.0,786.0,0,basic,month-to-month,mailed_check,north,1,overdue
CUST107166,user7166@example.com,50.0,23.2,87.91,50431.0,5880.0,,1,family,month-to-month,e_check,west,0,paid
CUST107167,user7167@example.com,44.0,3.5,70.37,70394.0,20501.0,568.0,1,standard,month-to-month,e_check,north,0,overdue
CUST107168,user7168@example.com,26.0,2.1,57.02,88601.0,40412.0,596.0,2,premium,one-year,e_check,west,0,paid
CUST107169,user7169@example.com,63.0,17.0,62.82,32908.0,11751.0,710.0,3,standard,month-to-month,e_check,south,1,overdue
CUST107170,user7170@example.com,40.0,15.5,99.8,77282.0,19470.0,579.0,1,basic,month-to-month,credit_card,east,1,overdue
CUST107171,user7171@example.com,41.0,45.6,86.69,48744.0,16227.0,624.0,0,standard,one-year,credit_card,south,0,paid
CUST107172,user7172@example.com,38.0,26.2,83.35,22515.0,4163.0,513.0,0,standard,month-to-month,e_check,east,1,overdue
CUST107173,user7173@example.com,36.0,8.1,81.02,18555.0,1684.0,545.0,3,basic,month-to-month,bank_transfer,north,1,overdue
CUST107174,user7174@example.com,61.0,25.0,40.42,81683.0,22616.0,751.0,2,basic,two-year,bank_transfer,east,0,paid
CUST107175,user7175@example.com,59.0,1.2,76.81,84067.0,6900.0,663.0,0,standard,month-to-month,e_check,east,1,overdue
CUST107176,user7176@example.com,47.0,33.2,96.7,43618.0,25683.0,600.0,2,premium,two-year,credit_card,west,1,unpaid
CUST107177,user7177@example.com,41.0,27.8,63.48,50757.0,15034.0,611.0,1,basic,two-year,credit_card,north,0,paid
CUST107178,user7178@example.com,49.0,6.8,94.44,19353.0,10360.0,787.0,1,standard,month-to-month,e_check,south,0,overdue
CUST107179,user7179@example.com,43.0,12.8,83.63,70241.0,40282.0,597.0,1,basic,one-year,e_check,south,0,paid
CUST107180,user7180@example.com,40.0,4.4,90.69,54432.0,16175.0,688.0,1,premium,month-to-month,e_check,west,1,overdue
CUST107181,user7181@example.com,46.0,62.9,71.27,23954.0,6736.0,720.0,1,premium,month-to-month,credit_card,south,0,paid
